session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,First language,Nationality,Sex,Student Status
5f7729b1637c2209fc0c820d,598c282ccceb0f0001b39660,APPROVED,22:57.2,25:57.6,180.378,55,1270,2,100,37:09.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f7729b1e3bd0e20400cc3bc,5d0e091ccd9c9300191cb9c9,APPROVED,23:02.5,25:02.4,119.948,30,149,0,100,37:16.2,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5f7729b2407fc020c3d95515,5c1bc2bd07394300016930e0,APPROVED,22:58.0,39:10.8,972.833,40,88,0,100,12:43.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f7729b77a8f242031eea0f6,5ef26746cace090b48e15bd1,APPROVED,23:25.0,26:38.3,193.317,29,88,0,100,37:19.3,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,Yes
5f7729fa3e6b6520685c06b0,5eb1b34f7ae5fd105bc84c45,APPROVED,24:10.2,26:12.6,122.409,19,219,2,100,37:22.0,3124843D,United States,United States,Other,English,,United States,Female,Yes
5f772c4a43624a20c9562b5c,5c314de6d5fc960001d2cb93,APPROVED,34:06.4,36:59.5,173.128,38,973,0,100,12:46.0,3124843D,United States,United States,Part-Time,English,English,United States,Female,No
5f772c4b086db420de4194dd,5c2112241773860001a7fe22,APPROVED,34:09.1,36:23.4,134.294,30,179,0,100,12:51.2,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772c4bbf94dd207720b102,5ea2cf6f2888de038404188d,APPROVED,34:03.3,40:48.9,405.6,52,125,0,100,12:56.8,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f772c4b0a7c7d2070cab424,5f60c23b536ef9026ec9ece4,APPROVED,34:03.8,40:35.9,392.099,51,13,0,100,12:54.2,3124843D,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,No
5f772c53a8b09f1ff16d05c7,5a8d6772f49c9a0001f3cd72,APPROVED,34:11.9,39:00.5,288.617,57,596,6,98,12:59.4,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772c580dc3632068414790,5f451b0cfcb9e607e78f3247,APPROVED,34:16.2,37:35.5,199.336,37,43,0,100,13:03.7,3124843D,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Male,No
5f772c5da110ce20967c640e,5efb03ef4cd406000b96ed93,APPROVED,34:21.1,36:39.7,138.618,21,80,0,100,13:09.2,3124843D,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,No
5f772c5da8da632041c7cb5a,5f4e6e9761e9ff04fb8af3f8,APPROVED,34:21.4,36:44.5,143.032,21,26,0,100,13:11.5,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Female,No
5f772c5d6ce5c520f703978a,5f0333df099f494ed223e66a,APPROVED,34:21.9,37:01.6,159.715,41,60,0,100,13:06.6,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Male,No
5f772c629588a42095527127,5f4b9f3dc541cc764fe5c0c7,APPROVED,34:26.5,40:14.3,347.842,24,14,0,100,13:13.1,3124843D,South Africa,South Africa,Unemployed (and job seeking),,English,South Africa,Male,No
5f772c630b747220b576f638,5dc3224ff3795b23e5ec7c65,APPROVED,34:26.9,36:42.4,135.457,27,321,0,100,13:14.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772c63963fa11e816e246a,5e4feb8037713502e9ed364b,APPROVED,34:33.6,37:02.4,148.784,19,202,0,100,13:15.2,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f772c6d02a1e50f6bf6a3be,5e7cd97723469b074db08e20,APPROVED,34:37.9,38:36.1,238.207,49,102,1,100,13:17.6,3124843D,Canada,Canada,Full-Time,English,,Canada,Female,No
5f772c6e7b3c3e0a5a1e2136,597519f8262c480001bbaf8b,APPROVED,34:38.9,39:37.6,298.699,67,834,0,100,13:17.7,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f772c6fe16cd30a5a9ba421,5e3723a2c0b2896ad554be73,APPROVED,34:39.9,43:06.0,506.177,43,218,0,100,13:19.7,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772c72407fc0206ee46332,5df5203b13064438b20e613e,APPROVED,35:19.9,37:09.2,109.306,19,228,0,100,13:22.3,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f772c72407fc020c3d95523,5e2f014e7d97644c8aba6b14,APPROVED,34:46.5,37:39.0,172.459,29,161,0,100,13:23.2,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772c730507fa209c70b10f,5ef0a07ecb94ad5f47238367,APPROVED,34:46.7,37:39.1,172.416,25,51,2,97,13:25.0,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,United Kingdom,Male,No
5f772c783167a120641c2d9c,5ec448ebd0620a3257855a11,APPROVED,34:48.4,37:04.3,135.888,23,126,0,100,13:26.4,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f772c7d118ba41ed05ce8a9,5c55a56ae66e510001ee791d,APPROVED,35:20.6,37:27.5,126.859,44,514,2,100,13:26.9,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772c7e4a3eeb0a2c9f7344,5ca61fe1f417ee0001433135,APPROVED,36:04.1,39:31.4,207.338,38,243,0,100,13:28.9,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772c7f937cb10a0fa3a5a1,5f572d1df9f7d019f3e042d3,APPROVED,35:24.4,37:30.7,126.304,25,18,0,100,13:29.9,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f772c81963fa11e816e246c,5ddd4c9a5daaa6caa9127a74,APPROVED,35:03.1,37:31.5,148.429,46,103,1,100,13:31.6,3124843D,United Kingdom,United Kingdom,DATA EXPIRED,English,,DATA EXPIRED,DATA EXPIRED,No
5f772c82c51814209b7bacf6,5d544ce3be713b0001841f1e,APPROVED,35:02.2,37:41.8,159.637,31,142,1,100,13:31.8,3124843D,Ireland,United Kingdom,Full-Time,English,English,Ireland,Female,Yes
5f772c836806a60a8698de0e,5f2878521fafbf1a105e0fea,APPROVED,34:59.3,38:37.2,217.901,30,46,1,100,13:34.1,3124843D,United Kingdom,United Kingdom,Other,English,,United Kingdom,Female,No
5f772c837b3c3e0a5a1e213f,56cb3d8c08d730000afd2f12,APPROVED,35:05.4,39:54.8,289.38,39,1324,6,100,13:34.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772c86d2b3471e72a04c1e,5f61bbe3c18cc915aac68b32,APPROVED,35:10.0,38:12.8,182.878,19,12,0,100,13:38.8,3124843D,Lesotho,South Africa,Unemployed (and job seeking),,English,Nigeria,Female,Yes
5f772c866f28d61e629f3972,5c5c2fcfcc1bce0001ed42ab,APPROVED,35:07.6,37:24.3,136.697,22,275,0,100,13:36.0,3124843D,United States,United States,Other,English,English,United States,Male,Yes
5f772c875e59bb20fc315b5c,5caa4f5b86f96e00151fab6d,APPROVED,35:05.4,37:45.9,160.521,38,31,1,99,13:40.8,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f772c87d2ddfa209b56b073,5ecf54256dc5a1371a9c1e61,APPROVED,35:03.7,37:46.8,163.113,40,121,3,98,13:41.2,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f772c9108d0b11f360832dc,5f25e860dd98342ce97e7403,APPROVED,35:13.4,37:43.1,149.767,26,42,2,98,13:42.7,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f772c9111546b210373ae35,5f319edf7543f7087932aa98,APPROVED,35:16.7,39:48.1,271.407,40,34,0,100,13:43.7,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No
5f772c9adacc8420c19974af,5838532eaac091000137f09e,APPROVED,35:22.2,37:43.3,141.074,66,773,8,99,13:44.8,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Male,No
5f772ca2a0f08820cd0ef0cc,55885582fdf99b4021921fbd,APPROVED,35:30.5,40:20.4,289.906,64,1949,4,100,13:48.4,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772ca23de4b60a65a9bb68,5dd142af01fadf1cb125683f,APPROVED,35:30.9,37:42.7,131.743,37,177,3,99,13:46.3,3124843D,Australia,Australia,Unemployed (and job seeking),English,English,Australia,Male,No
5f772ca3c496cf1f44e8c100,5e1c9e235514e6034081e552,APPROVED,35:31.4,38:03.7,152.281,38,249,3,99,13:49.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772ca91dec7f2041b21da8,5e11ec0f0108e58555d3c96e,APPROVED,35:45.2,41:02.0,316.754,49,163,0,100,13:51.8,3124843D,United Kingdom,United Kingdom,DATA EXPIRED,English,English,United Kingdom,Male,No
5f772ca95279d21fb7dac38e,55a2860ffdf99b602e6b05d6,APPROVED,35:46.7,40:27.5,280.827,45,684,7,99,13:54.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772cac5c9038201fdfe2ea,5b166e64dbae3e00017e5ddb,APPROVED,35:44.6,37:51.0,126.486,32,351,1,100,13:55.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f772caddb704620c1431f5f,5ede0c4e636ea901e21addfd,APPROVED,35:41.3,39:25.5,224.147,60,71,0,100,13:58.5,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772cb102a1e50fd2527c7d,5c58a50bf5614100018dad2c,APPROVED,35:45.3,37:44.3,118.954,49,154,1,100,13:59.3,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f772cb2a7051720a233d7ac,5c9749b849784d001b486f6a,APPROVED,35:55.2,40:11.4,256.126,51,232,1,100,14:00.5,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f772cb3e8538820aa1e70f8,5f0f433757b4760d3f185e97,APPROVED,35:49.6,38:25.8,156.257,31,52,1,100,14:02.1,3124843D,Canada,Canada,Full-Time,English,,Canada,Female,No
5f772cb40e85050aada1e453,557d8066fdf99b4d58356037,APPROVED,35:48.2,43:52.5,484.296,23,450,0,100,14:02.9,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772cb5a70b6720840b4182,5d319143c4cdda0019068a44,APPROVED,35:54.4,40:26.8,272.412,39,246,0,100,14:03.8,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772cbf0c015620ed381366,5f64dce8c35735000a37bc68,APPROVED,36:08.4,23:05.4,6417.063,30,28,0,100,23:07.7,Manual Completion,United States,United States,Full-Time,DATA EXPIRED,English,United States,Female,No
5f772cc0b680de0a523ae1c4,5f159571c08bc166665601e4,APPROVED,37:33.9,42:56.5,322.574,44,70,0,100,14:06.0,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,United Kingdom,Female,Yes
5f772cc0fc67f220df914d86,5f632eba01d0853da2464c44,APPROVED,36:03.1,38:33.0,149.9,47,10,0,100,14:08.0,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No
5f772cc0f9d95b208533b70e,5f60ab3379d29f052eb2bdd8,APPROVED,36:00.8,38:49.5,168.698,24,14,0,100,14:06.8,3124843D,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
5f772cc9badbc820b480567f,5588113efdf99b14f1fdf75d,APPROVED,36:09.9,38:50.4,160.467,60,296,3,100,14:09.2,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772ccae16cd30ab02c365b,57b4cca50793e70001ae955f,APPROVED,36:14.4,39:34.5,200.091,30,911,6,100,14:09.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772cd4881adf2029133b27,5f15f0f3b41b3b122f705bb5,APPROVED,36:20.4,38:28.5,128.08,25,62,2,99,14:12.3,3124843D,Saint Vincent and the Grenadines,United Kingdom,Part-Time,English,,United Kingdom,Male,No
5f772cd53fc890095edd05dc,5f402fb34d60071522d3997f,APPROVED,36:21.0,42:41.7,380.733,37,27,0,100,14:14.3,3124843D,United States,United States,DATA EXPIRED,DATA EXPIRED,English,United States,Male,No
5f772cdd881adf207de6cc73,5da4cdfde1684f00185cd72d,APPROVED,36:29.9,44:39.1,489.205,39,79,1,99,14:15.0,3124843D,Canada,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f772ce316f58b205cdbd678,5f22de3904d2a80008ca108a,APPROVED,36:35.9,39:37.9,182.021,32,61,0,100,14:16.2,3124843D,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Male,Yes
5f772ce4fb2b4b20f615951b,5f129fc6696881112f335b59,APPROVED,36:36.3,42:56.4,380.033,20,63,1,100,14:17.7,3124843D,Australia,Australia,Unemployed (and job seeking),English,English,Australia,Female,Yes
5f772ce52b2138212a481d5b,5d8a8aa15a183d0018b0b196,APPROVED,36:37.1,40:09.0,211.93,30,681,12,96,14:18.4,3124843D,United States,United States,Full-Time,English,,United States,Male,No
5f772ce7c51814209b7bacfb,5f57fef7e7b06a35296f215d,APPROVED,36:45.8,39:16.8,150.985,44,9,0,100,14:22.4,3124843D,United States,Canada,Full-Time,,English,Canada,Female,No
5f772ce7a70b6720840b418a,5e4d2e7f6603cd16888864e7,APPROVED,45:39.5,49:08.5,208.948,23,467,1,100,14:20.0,3124843D,United States,United States,Unemployed (and job seeking),English,English,United States,Female,Yes
5f772ce9d580ed20b9558f2f,5b70ae85bd1fa100017ab163,APPROVED,36:41.3,38:52.9,131.633,57,453,2,100,14:24.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772ce9b8bead0acc19345f,5f5de4e6f4d5c2015695fc44,APPROVED,36:41.6,39:49.7,188.127,36,15,0,100,14:23.5,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No
5f772cedf6444f213afa0a60,5edad742eb466b7390c374d7,APPROVED,36:45.5,39:58.0,192.544,23,66,1,100,14:27.6,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5f772ced52556c20b9e8d8cd,5f4d5a4500dba5a21a7d4e12,APPROVED,36:47.8,41:49.2,301.361,27,18,0,100,14:26.0,3124843D,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,No
5f772cf1f653f22084d1ca96,5d260d4255a29b0017698915,APPROVED,36:54.6,42:28.0,333.434,53,258,0,100,14:28.3,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772cf642962d20dd51d6f4,5f3813c0e97de70a6ab4e9e2,APPROVED,36:54.1,39:31.7,157.586,25,42,0,100,14:31.2,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Male,No
5f772cf619dda020e93e4e74,5d504197f279ae000195bb85,APPROVED,36:57.5,39:19.8,142.268,35,703,1,100,14:29.4,3124843D,United States,United States,Full-Time,English,English,United States,Male,No
5f772d348e623220cc3a5803,5c98c51774cc7f0001e67c8c,APPROVED,38:15.2,43:52.6,337.358,47,412,4,100,14:32.9,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f772d385279d21f5ca26e99,5e7aadb5a7dfb90a00324ef0,APPROVED,38:03.2,40:32.3,149.118,23,281,2,99,14:33.2,3124843D,Syrian Arab Republic,United States,Unemployed (and job seeking),English,,United States,Male,No
5f772d470b8f62206b0642ea,5e9fd9bac711ec18358b4420,APPROVED,38:21.6,42:21.9,240.296,37,205,0,100,14:35.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772e3acca3e7215e9333f9,5ef36a78ee14310baa87bcc0,APPROVED,42:21.3,02/10/2020 13:45,190.74,22,84,0,100,14:36.3,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772e3f388d2c218f5472c1,5f038dc85819b15b08840dfd,APPROVED,42:27.0,45:29.0,182.022,23,142,0,100,14:38.0,3124843D,United States,United States,Full-Time,English,English,United States,Male,No
5f772e419ea70c214c7a3c04,5f465afff2f28602c7ea8c10,APPROVED,42:27.1,45:09.0,161.852,22,20,0,100,14:38.8,3124843D,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,No
5f772e44cca0a420b28ce320,5a69335363394a000155db5e,APPROVED,42:32.4,46:46.4,254.002,41,585,0,100,14:40.2,3124843D,Canada,Canada,Full-Time,English,,Canada,Male,No
5f772e490b747220b576f642,57dfd8f5631235000138b0e1,APPROVED,43:03.6,46:21.0,197.413,31,300,0,100,14:40.9,3124843D,United Kingdom,Ireland,Full-Time,English,English,United Kingdom,Female,No
5f772e497a8f2421908e838b,5ca612a8d24640001432512c,APPROVED,42:36.6,44:35.2,118.557,48,228,1,100,14:43.5,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f772e4db3204521022f0372,5c44786e26217400018c49b2,APPROVED,42:41.0,45:34.1,173.169,26,289,0,100,14:43.7,3124843D,Canada,Canada,Full-Time,English,English,Canada,Male,No
5f772e4ffcbd2921063b9df0,5deeb8b32dc5c655fc82d1f5,APPROVED,42:44.1,46:03.3,199.251,42,118,0,100,14:46.0,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No
5f772e509f33ad21a87c7aea,5de325f6df86d334c8894e69,APPROVED,42:40.3,44:20.8,100.496,24,316,5,99,14:46.9,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5f772e51d580ed200f211b76,5589568ffdf99b6be52eb041,APPROVED,42:44.4,45:15.5,151.1,41,1511,5,100,14:48.1,3124843D,United States,United States,Full-Time,English,,United States,Female,No
5f772e5206b7862137319427,5e07c976f6191f137214e91f,APPROVED,42:55.3,47:11.6,256.331,46,207,0,100,14:50.0,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f772e53dacc84217fcfd1e0,572a04726fe43d000f0491de,APPROVED,45:08.4,47:25.5,137.075,25,1201,10,99,14:52.7,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f772e59f653f220e2232a44,57ee8eb1e62704000199d5ae,APPROVED,42:56.4,45:13.5,137.1,35,808,12,98,14:54.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772e5a9c855320872beb93,5f485e24b5efe81f67b89f81,APPROVED,42:50.0,04:48.6,1318.588,28,26,0,100,14:57.9,3124843D,Australia,Australia,Full-Time,DATA EXPIRED,English,Australia,Female,Yes
5f772e5b4f59d82067a02dca,5766b05cdaeef600019969c8,APPROVED,42:57.9,45:58.2,180.234,48,276,6,98,14:59.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772e5e5a7eb921058e60d7,5e79ed30b0ef44028cae6b04,APPROVED,42:54.3,45:09.0,134.638,29,34,1,100,14:59.8,3124843D,Ireland,Ireland,Full-Time,English,English,Ireland,Male,Yes
5f772e5fbe4d822094693c64,5eebc973f2c6c41483ba6e81,APPROVED,42:55.8,45:13.0,137.186,28,119,1,100,15:01.7,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772e6041d27f2048ce1d85,5a0402f299a8e60001b548d3,APPROVED,42:59.5,46:06.3,186.768,43,48,1,100,15:02.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772e61d74b0820d06a5572,5f6308572722913a7161269f,APPROVED,43:00.0,45:22.4,142.434,32,17,0,100,15:03.8,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f772e6389e2940a1ac4f880,5e542edbc81cd343fc53768a,APPROVED,43:02.1,45:28.6,146.562,25,170,1,100,15:04.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772e64d3456a1f701236f8,5e0f99e67dd4776bf69aa82f,APPROVED,43:00.8,49:58.5,417.612,44,221,2,100,15:05.7,3124843D,Tanzania,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772e657eea5120c75d2783,5777d392d8e8880001b3041d,APPROVED,43:04.6,45:55.7,171.157,41,527,4,100,15:07.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f772e6758ab36219c8fcc6d,5f73f37ed13ce303cc14ae35,APPROVED,43:05.3,45:49.7,164.402,28,12,0,100,15:08.2,3124843D,United States,United States,Full-Time,,English,United States,Male,No
5f772e6d250236212fb58a78,5f33289c1fe9181376ee67d9,APPROVED,43:12.9,48:06.4,293.46,20,21,0,100,15:10.1,3124843D,South Africa,South Africa,Other,DATA EXPIRED,English,South Africa,Female,Yes
5f772e6ddb704621655d86a9,5f4c0acfc3368e6fbfc17c70,APPROVED,43:44.3,47:41.0,236.686,52,31,0,100,15:12.0,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f772e6e694f6620979aa8eb,5ea2c1119a49751e74bb17c5,APPROVED,44:10.4,47:36.5,206.135,20,140,0,100,15:12.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f772e6ef9d95b208533b716,5f33ec1b9d1db20a96034c4d,APPROVED,43:22.8,47:42.0,259.289,31,35,0,100,15:14.1,3124843D,Australia,Australia,Full-Time,DATA EXPIRED,English,Australia,Female,No
5f772e749588a4219d918519,5c0873675b32d500012e3f2c,APPROVED,43:16.2,47:51.6,275.388,58,602,0,100,15:15.9,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f772e74694f6620979aa8ec,5ef9e6461314e205acea5b67,APPROVED,43:19.8,45:43.3,143.53,36,82,0,100,15:15.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f772e7b04c0ec1eb8be420e,5f4df59800dba5ad77c0402a,APPROVED,43:26.4,45:53.3,146.917,45,27,0,100,15:17.3,3124843D,United States,Israel,Other,,English,United States,Female,No
5f772e8819dda02088ac3e75,5f3ace39af40ed76c7714b1b,APPROVED,43:36.4,47:57.0,260.665,25,20,0,100,15:19.2,3124843D,Nigeria,South Africa,Part-Time,DATA EXPIRED,English,Nigeria,Male,Yes
5f772e89728abc212630f058,5f50e9a52213ce2868b7d0af,APPROVED,43:37.2,46:17.7,160.528,37,18,0,100,15:19.8,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f772e8f307b0c217def6f00,5db8a4f15f7e1a000a20d09c,APPROVED,43:43.6,49:27.8,344.219,24,36,0,100,15:21.3,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,Yes
5f772e904ab2b821396292f2,59d3781046447f00011f0409,APPROVED,43:44.2,48:50.1,305.852,52,166,1,100,15:22.3,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772e94db70462113ab2db9,5c5744cfb7cf140001d39d81,APPROVED,43:51.1,46:30.5,159.389,37,31,0,100,15:25.3,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5f772e941f703720c4eed6b1,5cb237be9d908d000120453a,APPROVED,43:48.6,47:05.2,196.67,52,467,1,100,15:23.5,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772e95500fed0aa99b552a,5ef9d4c821083003ef3fc330,APPROVED,43:52.5,47:18.4,205.865,43,48,0,100,15:26.6,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f772e98b700161f4579d6ff,5d9b60eb027b56001220d84e,APPROVED,43:52.9,46:26.9,153.983,45,366,4,98,15:27.6,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Male,No
5f772e9ed6756f20c0d9ed08,5abb8dcb7ccedb0001b7f0d7,APPROVED,44:01.5,48:09.7,248.217,64,673,3,100,15:28.5,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f772e9f1dec7f2041b21db0,5f0dafdb774977037b78d444,APPROVED,43:59.1,47:52.3,233.249,53,31,0,100,15:30.9,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772e9fd2294b20ce49752b,5e724ae92575691840b8f8c9,APPROVED,43:59.4,12:27.6,1708.167,29,187,3,99,15:31.9,3124843D,Nigeria,United Kingdom,Due to start a new job within the next month,English,English,Nigeria,Female,No
5f772eb3f9d95b205ef106f2,5d31933d5af82e00191e85cd,APPROVED,44:19.8,47:49.3,209.42,29,246,0,100,15:32.9,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f772ece06b786219c413d13,58d8e8ac58d78900016eada5,APPROVED,44:46.8,48:18.1,211.334,50,1073,6,100,15:34.4,3124843D,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,No
5f772ed46806a60af3290a0c,5f5a14224848f606446bbca8,APPROVED,44:55.6,47:45.3,169.698,34,10,0,100,15:35.8,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,United Kingdom,Female,No
5f772ef62493321f6f22d5c8,5ec28db2622c500632dc95bc,APPROVED,52:42.0,56:04.2,202.245,37,94,0,100,15:38.3,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5f772efc94840b20e2b9ffd0,5ea3ef637e4bd537fe45cf6c,APPROVED,45:32.3,49:53.8,261.503,20,137,0,100,15:39.4,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f772f2da110ce20967c6413,5abc11e6e1099600016a3097,APPROVED,47:03.7,51:42.2,278.518,25,989,7,99,15:41.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f77304f58ab36219c8fcc73,5699e43125d9e90006b08f75,APPROVED,51:17.3,53:28.3,131.058,29,242,0,100,15:41.4,3124843D,United States,United States,Full-Time,English,,United States,Male,Yes
5f7730517080aa20b07e1aaa,5d6a55cb78fce300014e078e,APPROVED,51:20.5,54:27.7,187.234,26,279,1,100,15:43.8,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
